2017-07-27,92,"パタリーナのお掃除大作戦","ここたまランドで夏祭りじゃ"
2017-08-03,93,"大ピンチ!?ピコタと夢のステージ"
2017-08-10,94,"こころとのぞみの夏休み"
2017-08-17,95,"サマーアイランド大冒険"
2017-08-24,96,"ドキドキ!ヒミツのおとまり会","ニコリを追ってどこまでも"
2017-08-31,97,"ピコタ、卒業するであります"
2017-09-07,98,"びっくりこころの小さな誕生日"
2017-09-14,99,"熱血ここたま ショコランシェ!"
2017-09-21,100,"ここたま学校、開校です!","新メンバー!? ノラたまトリオ"
2017-09-28,101,"ショコランシェの学校探検"
2017-10-05,102,"おでかけお風呂はたのしいな♪","クルンとすてきなワンピース"
2017-10-12,103,"ニコリの笑顔をとりもどせ!","キラリスの幸せ探し"
2017-10-19,104,"かべしんぶんは芸術ですネ～","ピコタせんぱいが、やってきた"
2017-10-26,105,"ここたまハロウィンミステリー"
2017-11-02,106,"秋のスイーツクッキングだぐぅ","負けるな!ショコランシェ!!"
2017-11-09,107,"テップルと壊れたオルゴール","はじめまして?ぼく、ダメたま"
2017-11-16,108,"チェンジ!ゲラチョとニーチエ","あの二人が解散!?"
2017-11-23,109,"バンバンダシダシまた特訓!","ここトレハウスを守れ"
2017-11-30,110,"おシャキ歌います!!","ここたまハウス大分解!?"
2017-12-07,111,"ぽかぽかポカリン"
2017-12-14,112,"ランドセルからの手紙"
2017-12-21,113,"雪降る夜のけいやくしょ","ここたまサンタ、出動!"
2018-01-04,114,"ポカリンをほめないで","暴走!パタリーナVSホットニー"
2018-01-11,115,"こたつパラダイス","マフラーのかみさまヒートン"
2018-01-18,116,"ゆけゆけゆっきー","アワワとサッパリ大冒険"
2018-01-25,117,"めざせ!ミラクルマジック","キラリスがんばる"
2018-02-01,118,"ヒートンとポカリン","鬼はそとで、なんでやねん?"
2018-02-08,119,"進め!ひかりとライチ","最後のバレンタイン"
2018-02-15,120,"ばっちこい!ウケロー応援団","リズムにのって♪こころ先生"
2018-02-22,121,"おうちへ帰ろう"
2018-03-01,122,"二人のいちにんまえ伝説","こころとひかり、試される絆"
2018-03-08,123,"イッツアひかりマジック!"
2018-03-15,124,"シネマルの映画パラダイス"
2018-03-22,125,"ここたま、ヒミツの一週間"
2018-03-29,126,"思い出して!こころ!"
2018-04-05,127,"一人前パンツをさがせ"
